карл	карл	карл
сну	сна	сна
.	.	.
я	я	я
ўчора	вчера	вчера
кнігу	книгу	книгу
.	.	.
я	я	я
гэты	этот	этот
раман	роман	роман
чытаў	весь	весь
дзень	день	день
.	.	.
1992	1992	1992
рака	рака	рака
.	.	.
мой	мой	мой
папугай	попугай	попугай
можа	может	может
ежа	еда	еда
.	.	.
адной	одной	одной
дзве	две	две
дачкі	дочери	дочери
.	.	.
мова	язык	язык
!	!	!
дываны	старые	старые
дываны	ковры	ковры
.	.	.
краіна	страна	страна
на	на	на
прыродныя	природные	природные
рэсурсы	ресурсы	ресурсы
.	.	.
мы	мы	мы
табе	тебе	тебе
дапаможам	поможем	поможем
,	,	,
добра	хорошо	хорошо
?	?	?
мяне	меня	меня
.	.	.
ён	он	он
.	.	.
я	я	я
не	не	не
яблыкі	яблоки	яблоки
.	.	.
я	я	я
выпадкова	случайно	случайно
парасон	зонтик	зонтик
.	.	.
папала	попала	попала
ў	в	в
кроў	кровь	кровь
.	.	.
ён	он	он
ён	он	он
не	не	не
мой	мой	мой
мой	мой	мой
сын	сын	сын
,	,	,
ён	он	он
ён	он	он
мой	мой	мой
мой	мой	мой
пляменнік	племянник	племянник
.	.	.
ён	он	он
па	по	по
нацыянальнасці	национальности	национальности
ўкраінец	украинец	украинец
.	.	.
ты	ты	ты
што	что	что
,	,	,
не	не	не
ездзіць	ездить	ездить
на	на	на
веласіпедзе	велосипеде	велосипеде
?	?	?
пераканала	убедила	убедила
мужа	мужа	мужа
правесці	провести	провести
водпуск	отпуск	отпуск
францыі	франции	франции
.	.	.
я	я	я
не	не	не
,	,	,
дзе	где	где
ён	он	он
жыве	живёт	живёт
.	.	.
у	в	в
творчасці	творчестве	творчестве
пісьменніка	писателя	писателя
тыя	те	те
тэмы	темы	темы
,	,	,
што	что	что
і	и	и
ў	в	в
яго	его	его
творах	произведениях	произведениях
.	.	.
бацька	отец	отец
п	пьёт	пьёт
’	по	по
па	кофе	кофе
кубку	.	.
зайцы	все	все
—	—	—
казлы	козлы	козлы
!	!	!
толькі	только	только
ліслівасць	лесть	лесть
.	.	.
мы	мы	мы
ходзім	ходим	ходим
у	в	в
лес	лес	лес
грыбы	грибы	грибы
.	.	.
квадраты	все	все
квадраты	квадраты	квадраты
яўляюцца	прямоугольниками	прямоугольниками
,	,	,
а	а	а
ўсе	прямоугольники	прямоугольники
—	параллелограммами	параллелограммами
паралелаграмамі	.	.
я	я	я
вас	вас	вас
.	.	.
на	на	на
мяне	меня	меня
!	!	!
гарбаткі	выпей	выпей
.	.	.
,	,	,
што	что	что
ў	в	в
лесе	лесу	лесу
жывуць	живут	живут
.	.	.
чым	чем	чем
,	,	,
тым	тем	тем
.	.	.
я	я	я
бяру	беру	беру
каву	кофе	кофе
і	и	и
.	.	.
``	``	``
``	``	``
?	?	?
''	''	''
–	–	–
``	``	``
``	``	``
я	я	я
глыбока	глубоко	глубоко
чалавек	человек	человек
і	и	и
ў	в	в
жыццё	жизнь	жизнь
смерці	смерти	смерти
.	.	.
я	я	я
форду	форду	форду
.	.	.
.	.	.
,	,	,
тэлевізар	телевизор	телевизор
.	.	.
,	,	,
і	и	и
рэчы	вещи	вещи
на	на	на
месцы	месте	месте
я	я	я
не	не	не
такой	такой	такой
.	.	.
я	я	я
локшыну	лапшу	лапшу
.	.	.
дапамагла	помогла	помогла
выканаць	выполнить	выполнить
яго	его	его
работу	работу	работу
.	.	.
—	—	—
яўрэйскі	еврейский	еврейский
.	.	.
facebook	facebook	facebook
.	.	.
возера	озеро	озеро
сваёй	своей	своей
прыгажосцю	красотой	красотой
.	.	.
я	я	я
не	не	не
п	пью	пью
’	кофе	кофе
ю	.	.
«	«	«
«	«	«
«	«	«
а	а	а
а	сколько	сколько
колькі	в	в
html	html	html
html	может	может
можа	быть	быть
быць	заголовков	заголовков
?	?	?
»	»	»
»	»	»
»	»	»
—	—	—
—	—	—
«	«	«
«	«	«
«	«	«
—	шесть	шесть
,	,	,
ад	от	от
h1	h1	h1
h6	h6	h6
»	»	»
»	»	»
»	»	»
,	,	,
—	—	—
—	—	—
«	«	«
«	«	«
«	«	«
.	.	.
.	.	.
я	я	я
форму	форму	форму
»	»	»
»	»	»
»	»	»
«	андрей	андрей
,	,	,
,	,	,
,	где	где
карта	карта	карта
?	?	?
?	?	?
ў	тебя	тебя
?	?	?
?	?	?
я	я	я
,	,	,
,	,	,
у	в	в
сучаснай	современной	современной
расіі	россии	россии
шмат	много	много
праблем	проблем	проблем
.	.	.
цікавая	интересная	интересная
кніга	книга	книга
.	.	.
дзе	где	где
гарэлка	водка	водка
?	?	?
рызыка	риск	риск
.	.	.
як	как	как
справы	дела	дела
?	?	?
я	я	я
даўно	давно	давно
цябе	тебя	тебя
не	не	не
!	!	!
мы	мы	мы
мы	мы	мы
мы	мы	мы
людзі	люди	люди
,	,	,
,	,	,
,	,	,
на	смотрим	смотрим
на	смотрим	смотрим
на	на	на
на	на	на
,	,	,
,	,	,
,	,	,
мы	или	или
мы	мы	мы
мы	мы	мы
мы	мы	мы
на	смотрим	смотрим
на	смотрим	смотрим
на	на	на
на	на	на
,	,	,
,	,	,
,	,	,
мы	мы	мы
мы	мы	мы
мы	мы	мы
у	в	в
чым	чем	чем
праблема	проблема	проблема
?	?	?
бронзу	бронзу	бронзу
як	как	как
як	как	как
як	как	как
,	,	,
,	,	,
,	,	,
можно	можно	можно
можно	можно	можно
можно	можно	можно
;	;	;
;	;	;
людзей	людей	людей
як	как	как
як	как	как
як	как	как
,	,	,
,	,	,
,	,	,
зразумець	понять	понять
і	и	и
і	и	и
ў	в	в
;	;	;
;	;	;
гісторыю	историю	историю
як	как	как
як	как	как
як	как	как
,	,	,
,	,	,
,	,	,
можно	можно	можно
можно	можно	можно
можно	можно	можно
пра	о	о
і	и	и
і	и	и
.	.	.
што	что	что
,	,	,
,	,	,
,	,	,
,	,	,
сонца	солнце	солнце
сонца	солнце	солнце
ці	или	или
?	?	?
вядома	конечно	конечно
,	,	,
,	,	,
,	,	,
,	,	,
,	,	,
,	,	,
,	,	,
,	,	,
,	,	,
,	,	,
,	,	,
,	,	,
а	а	а
сонца	солнце	солнце
сонца	солнце	солнце
снеданне	завтрак	завтрак
?	?	?
мой	мой	мой
нумар	номер	номер
тэлефона	телефона	телефона
—	—	—
789	789	789
.	.	.
цёмна	темно	темно
,	,	,
вока	глаз	глаз
.	.	.
магчыма	возможно	возможно
,	,	,
яна	она	она
.	.	.
у	в	в
пінгвінаў	пингвинов	пингвинов
.	.	.
прыйшоўшы	придя	придя
,	,	,
я	я	я
за	за	за
плошча	площадь	площадь
рынак	рынок	рынок
—	—	—
гістарычны	исторический	исторический
цэнтр	центр	центр
горада	города	города
.	.	.
,	,	,
ён	он	он
не	не	не
прыйдзе	придёт	придёт
.	.	.
праблема	эта	эта
праблема	проблема	проблема
з-за	из-за	из-за
няправільнага	неправильного	неправильного
разумення	понимания	понимания
.	.	.
ён	он	он
за	за	за
ён	это	это
прапанову	предложение	предложение
.	.	.
ты	ты	ты
!	!	!
мы	мы	мы
прыйшлі	пришли	пришли
да	к	к
,	,	,
што	что	что
.	.	.
безумоўна	безусловно	безусловно
,	,	,
,	,	,
на	на	на
сацыяльных	социальных	социальных
закладак	закладок	закладок
,	,	,
,	,	,
пра	о	о
работы	работы	работы
з	с	с
у	в	в
апошнюю	последнюю	последнюю
чаргу	очередь	очередь
.	.	.
лётае	всё	всё
,	,	,
,	,	,
што	что	что
,	,	,
,	,	,
рана	рано	рано
ці	или	или
позна	поздно	поздно
ўпадзе	упадёт	упадёт
.	.	.
,	,	,
мяне	меня	меня
.	.	.
боб	боб	боб
можа	может	может
адказаць	ответить	ответить
на	на	на
.	.	.
я	я	я
вельмі	очень	очень
сабак	собак	собак
.	.	.
ў	в	в
казахстане	казахстане	казахстане
.	.	.
хлопчык	мальчик	мальчик
.	.	.
ябал	дьявол	дьявол
ябал	оптимист	оптимист
,	,	,
,	,	,
,	он	он
,	,	,
,	,	,
пагадамі	своими	своими
пагадамі	пагодами	пагодами
і	и	и
манастырамі	монастырями	монастырями
.	.	.
верны	верный	верный
—	—	—
рэдкі	редкая	редкая
птах	птица	птица
.	.	.
я	я	я
б	бы	бы
хацеў	хотел	хотел
,	,	,
як	как	как
спявае	поёт	поёт
том	том	том
.	.	.
джон	джон	джон
.	.	.
вам	вам	вам
віно	вино	вино
?	?	?
я	я	я
не	не	не
буду	буду	буду
сказы	предложения	предложения
на	на	на
.	.	.
забылі	забыли	забыли
люстэрка	зеркало	зеркало
святло	свет	свет
.	.	.
я	я	я
работу	эту	эту
работу	работу	работу
паслязаўтра	послезавтра	послезавтра
.	.	.
для	для	для
для	для	для
ці	или	или
для	для	для
для	для	для
?	?	?
не	не	не
бяры	бери	бери
блізка	близко	близко
да	к	к
.	.	.
ваш	ваша	ваша
пакой	комната	комната
у	в	в
два	два	два
.	.	.
у	в	в
бібліятэку	библиотеку	библиотеку
ежу	еду	еду
.	.	.
кашуля	рубашка	рубашка
,	,	,
як	как	как
.	.	.
колькі	сколько	сколько
каштуе	стоит	стоит
морква	морковь	морковь
?	?	?
.	.	.
ты	ты	ты
?	?	?
янота	енота	енота
?	?	?
ён	он	он
швейцарац	швейцарец	швейцарец
.	.	.
хто	кто	кто
пакінуў	оставил	оставил
?	?	?
цябе	тебя	тебя
настрой	плохое	плохое
настрой	настроение	настроение
?	?	?
шум	шум	шум
шум	всё	всё
і	и	и
.	.	.
у	в	в
сучаснай	современной	современной
шмат	много	много
.	.	.
ты	ты	ты
ты	ты	ты
ты	ты	ты
хацеў	хотел	хотел
сына	сына	сына
;	;	;
а	а	а
зараз	сейчас	сейчас
,	,	,
,	,	,
,	,	,
,	,	,
,	,	,
ён	он	он
,	,	,
,	,	,
,	,	,
,	,	,
,	,	,
у	в	в
і	и	и
і	и	и
,	,	,
,	,	,
,	,	,
,	,	,
,	,	,
ты	ты	ты
ты	ты	ты
ты	ты	ты
.	.	.
.	.	.
ты	ты	ты
ты	ты	ты
ты	ты	ты
,	,	,
,	,	,
,	,	,
,	,	,
,	,	,
,	,	,
,	,	,
,	,	,
,	,	,
,	,	,
,	,	,
пачакай	подожди	подожди
я	я	я
з	с	с
табой	тобой	тобой
сам-насам	наедине	наедине
.	.	.
давайце	давайте	давайте
кавун	арбуз	арбуз
!	!	!
.	.	.
б	бы	бы
б	бы	бы
бога	бога	бога
не	не	не
,	,	,
яго	его	его
б	бы	бы
б	бы	бы
.	.	.
я	я	я
пачаў	начал	начал
кнігу	книгу	книгу
.	.	.
мы	мы	мы
жыццё	жизнь	жизнь
,	,	,
.	.	.
.	.	.
я	я	я
.	.	.
я	я	я
кнігу	эту	эту
кнігу	книгу	книгу
.	.	.
ён	он	он
пабудаваў	построил	построил
новы	новый	новый
дом	дом	дом
.	.	.
,	,	,
тут	здесь	здесь
матылёк	бабочка	бабочка
!	!	!
у	в	в
пакоі	этой	этой
пакоі	комнате	комнате
тэлевізар	телевизор	телевизор
.	.	.
менавіта	именно	именно
частка	часть	часть
»	тебе	тебе
незразумелая	?	?
ты	ты	ты
—	—	—
наша	наша	наша
гордасць	гордость	гордость
.	.	.
ложку	больной	больной
ляжыць	лежит	лежит
у	в	в
ложку	кровати	кровати
.	.	.
для	для	для
мяне	меня	меня
,	,	,
—	—	—
не	не	не
праблема	проблема	проблема
.	.	.
уставайце	вставайте	вставайте
!	!	!
часу	времени	времени
,	,	,
каб	чтобы	чтобы
яго	его	его
.	.	.
мне	мне	мне
час	время	время
,	,	,
каб	чтобы	чтобы
падумаць	подумать	подумать
.	.	.
магчыма	возможно	возможно
,	,	,
гэты	этот	этот
свет	мир	мир
—	—	—
гэты	этот	этот
свет	ад	ад
для	для	для
планеты	планеты	планеты
.	.	.
як	как	как
,	,	,
,	,	,
,	,	,
надзею	надежду	надежду
і	и	и
,	,	,
,	,	,
,	,	,
што	что	что
жыццё	жизнь	жизнь
сэнсам	смыслом	смыслом
,	,	,
,	,	,
,	,	,
ён	он	он
быццам	будто	будто
бы	бы	бы
зусім	совсем	совсем
не	не	не
звонку	снаружи	снаружи
.	.	.
я	я	я
,	,	,
што	что	что
не	не	не
яго	его	его
.	.	.
не	не	не
для	для	для
абмену	обмена	обмена
?	?	?
!	!	!
і	и	и
як	как	как
жыць	жить	жить
я	я	я
я	всё	всё
.	.	.
горад	город	город
ад	от	от
.	.	.
я	я	я
не	не	не
ў	в	в
бога	бога	бога
.	.	.
б	бы	бы
б	бы	бы
не	не	не
сучасная	современная	современная
медыцына	медицина	медицина
,	,	,
я	я	я
б	бы	бы
б	бы	бы
ужо	уже	уже
быў	был	был
.	.	.
я	я	я
даў	дал	дал
табе	тебе	тебе
кнігу	книгу	книгу
.	.	.
:	:	:
,	,	,
яшчэ	ещё	ещё
ён	он	он
кнігі	книги	книги
.	.	.
вельмі	очень	очень
смачна	вкусно	вкусно
.	.	.
сёння	сегодня	сегодня
жадання	желания	желания
,	,	,
у	в	в
футбол	футбол	футбол
.	.	.
ты	ты	ты
можаш	можешь	можешь
уявіць	представить	представить
,	,	,
жыццё	жизнь	жизнь
без	без	без
?	?	?
краінах	странах	странах
ў	в	в
адрыве	отрыве	отрыве
ад	от	от
сваёй	своей	своей
філасофскай	философской	философской
,	,	,
,	,	,
толькі	только	только
на	на	на
ўзроўні	уровне	уровне
абрадаў	обрядов	обрядов
,	,	,
,	,	,
да	к	к
і	и	и
арабаў	арабов	арабов
.	.	.
я	я	я
пачаў	начал	начал
кнігу	книгу	книгу
.	.	.
яшчэ	ещё	ещё
,	,	,
чым	чем	чем
памылкі	ошибки	ошибки
напісанні	написании	написании
майго	моего	моего
.	.	.
я	я	я
.	.	.
!	!	!
я	я	я
цябе	тебя	тебя
.	.	.
я	я	я
грамадзянін	гражданин	гражданин
рыма	рима	рима
.	.	.
«	«	«
«	«	«
«	«	«
«	«	«
«	бабушка	бабушка
,	,	,
а	а	а
а	а	а
а	что	что
за	за	за
за	ягода	ягода
?	?	?
?	?	?
»	»	»
»	»	»
»	»	»
»	»	»
—	—	—
—	—	—
—	—	—
«	«	«
«	«	«
«	«	«
«	«	«
»	»	»
»	»	»
»	»	»
»	»	»
.	.	.
—	—	—
—	—	—
—	—	—
«	«	«
«	«	«
«	«	«
«	«	«
а	а	а
а	а	а
—	почему	почему
?	?	?
?	?	?
»	»	»
»	»	»
»	»	»
»	»	»
—	—	—
—	—	—
—	—	—
«	«	«
«	«	«
«	«	«
«	«	«
»	»	»
»	»	»
»	»	»
»	»	»
не	не	не
маглі	могли	могли
б	бы	бы
вы	вы	вы
мне	мне	мне
,	,	,
як	как	как
дайсці	дойти	дойти
вакзала	вокзала	вокзала
?	?	?
я	я	я
вам	вам	вам
вам	вам	вам
крыху	немного	немного
грошай	денег	денег
,	,	,
вам	вам	вам
вам	вам	вам
яны	они	они
.	.	.
я	я	я
не	не	не
еў	три	три
.	.	.
выпіла	выпила	выпила
кубак	молока	молока
.	.	.
прыйшоўшы	придя	придя
,	,	,
,	,	,
я	я	я
,	,	,
,	,	,
што	что	что
аловак	карандаш	карандаш
.	.	.
я	я	я
хачу	хочу	хочу
піць	пить	пить
.	.	.
снег	снег	снег
пайшоў	пошёл	пошёл
.	.	.
можна	можно	можно
ваш	ваш	ваш
аўтограф	автограф	автограф
?	?	?
мы	мы	мы
арабы	арабы	арабы
.	.	.
,	,	,
перадайце	передайте	передайте
!	!	!
у	в	в
?	?	?
намерамі	намерениями	намерениями
пекла	ад	ад
.	.	.
!	!	!
ты	ты	ты
апошняя	последняя	последняя
,	,	,
каго	кого	кого
я	я	я
.	.	.
дзе	где	где
вы	вы	вы
жанчыну	эту	эту
жанчыну	женщину	женщину
?	?	?
?	?	?
абруч	обруч	обруч
.	.	.
яго	его	его
.	.	.
гарэлкі	водки	водки
.	.	.
дзе	где	где
ты	ты	ты
хочаш	хочешь	хочешь
жыць	жить	жить
?	?	?
краіна	эта	эта
краіна	страна	страна
разарвала	разорвала	разорвала
дыпламатычныя	дипломатические	дипломатические
з	с	с
злучанымі	соединёнными	соединёнными
штатамі	штатами	штатами
.	.	.
,	,	,
старонку	эту	эту
старонку	страницу	страницу
.	.	.
толькі	только	только
для	для	для
мужчын	мужчин	мужчин
.	.	.
выхаваны	воспитанный	воспитанный
хлопчык	мальчик	мальчик
.	.	.
,	,	,
свет	мир	мир
!	!	!
я	я	я
атэіст	атеист	атеист
.	.	.
слоў	слов	слов
.	.	.
куды	куда	куда
ты	ты	ты
хочаш	хочешь	хочешь
паехаць	поехать	поехать
гэтым	этим	этим
гэтым	летом	летом
?	?	?
я	я	я
праблему	эту	эту
праблему	проблему	проблему
.	.	.
дзе	где	где
талеркі	тарелки	тарелки
?	?	?
мая	семья	семья
едзе	в	в
ў	италию	италию
італію	.	.
не	не	не
магу	поверить	поверить
,	,	,
,	что	что
што	они	они
спяць	вместе	вместе
!	!	!
?	?	?
не	не	не
адсюль	отсюда	отсюда
?	?	?
дзе	где	где
вы	вы	вы
ўпершыню	впервые	впервые
сустрэліся	встретились	встретились
з	с	с
томам	томом	томом
?	?	?
я	я	я
замест	вместо	вместо
.	.	.
танная	дешёвая	дешёвая
.	.	.
ты	ты	ты
,	,	,
то	то	то
я	я	я
.	.	.
я	я	я
цябе	тебя	тебя
.	.	.
калісьці	когда-то	когда-то
яна	она	она
дзённік	дневник	дневник
,	,	,
але	но	но
зараз	сейчас	сейчас
не	не	не
.	.	.
я	я	я
пуціна	путина	путина
.	.	.
—	—	—
,	,	,
,	,	,
,	,	,
,	,	,
,	,	,
,	,	,
,	,	,
,	,	,
,	,	,
,	,	,
,	,	,
,	,	,
на	на	на
катлы	котлы	котлы
катлы	большие	большие
,	,	,
,	,	,
,	,	,
,	,	,
,	,	,
,	,	,
пад	под	под
заўсёды	всегда	всегда
агонь	огонь	огонь
гарыць	горит	горит
.	.	.
дзень	день	день
і	и	и
і	и	и
ноч	ночь	ночь
я	я	я
слёз	слёз	слёз
слёз	людских	людских
,	,	,
,	,	,
,	,	,
,	,	,
,	,	,
,	,	,
,	,	,
,	,	,
,	,	,
,	,	,
,	,	,
,	,	,
пакуль	пока	пока
пакуль	пока	пока
гэта	это	это
возера	озеро	озеро
не	не	не
не	не	не
,	,	,
,	,	,
,	,	,
,	,	,
,	,	,
,	,	,
пакуль	пока	пока
пакуль	пока	пока
не	не	не
не	не	не
!	!	!
цябе	тебя	тебя
!	!	!
што	что	что
палітыкі	политики	политики
,	,	,
ён	он	он
не	не	не
кабета	несчастная	несчастная
кабета	женщина	женщина
,	,	,
,	,	,
слязьмі	слезами	слезами
,	,	,
,	,	,
сваю	свою	свою
гісторыю	историю	историю
.	.	.
згадка	первое	первое
згадка	упоминание	упоминание
датуецца	датируется	датируется
1387	1387	1387
годам	годом	годом
.	.	.
у	в	в
легендзе	легенде	легенде
,	,	,
што	что	что
яна	она	она
была	была	была
русалкай	русалкой	русалкой
.	.	.
,	,	,
ласка	язык	язык
image	image	image
viewer	viewer	viewer
.	.	.
хоча	хочет	хочет
маці	мать	мать
гэтага	этого	этого
ці	или	или
ці	или	или
,	,	,
,	,	,
але	но	но
рана	рано	рано
ці	или	или
ці	или	или
позна	поздно	поздно
з	с	с
,	,	,
,	,	,
што	что	что
дачка	дочь	дочь
вырасла	выросла	выросла
.	.	.
«	«	«
«	«	«
«	кто	кто
хто	такие	такие
уйгуры	уйгуры	уйгуры
?	?	?
»	»	»
»	»	»
—	—	—
«	«	«
«	«	«
не	не	не
»	»	»
»	»	»
ведаю	.	.
,	,	,
,	,	,
кубак	кофе	кофе
,	,	,
,	,	,
.	.	.
ён	он	он
ён	он	он
,	,	,
герой	герой	герой
не	не	не
не	не	не
гэты	этот	этот
часопіс	журнал	журнал
.	.	.
.	.	.
я	я	я
яго	его	его
не	не	не
не	не	не
прачытаў	прочитал	прочитал
.	.	.
.	.	.
вось	вот	вот
мой	мой	мой
ключ	ключ	ключ
.	.	.
цябе	тебя	тебя
вельмі	очень	очень
почырк	почерк	почерк
.	.	.
страус	страус	страус
,	,	,
птушка	птица	птица
.	.	.
яго	его	его
.	.	.
сонца	солнце	солнце
.	.	.
што	что	что
з	с	с
ім	ним	ним
не	не	не
так	так	так
?	?	?
выдзяленне	выделение	выделение
народа	народа	народа
,	,	,
,	,	,
,	,	,
,	,	,
,	,	,
,	,	,
.	.	.
.	.	.
народ	народ	народ
народ	народ	народ
,	,	,
,	,	,
,	,	,
народ	народ	народ
народ	народ	народ
,	,	,
,	,	,
,	,	,
...	...	...
дзень	день	день
чаргуецца	чередуется	чередуется
з	с	с
дзень	ночью	ночью
.	.	.
вайна	война	война
толькі	только	только
вайна	тем	тем
,	,	,
хто	кто	кто
не	не	не
...	...	...
і	и	и
гарантыі	гарантии	гарантии
правоў	прав	прав
жанчын	женщин	женщин
вельмі	очень	очень
для	для	для
нацыі	нации	нации
.	.	.
.	.	.
мама	мама	мама
мама	лошадь	лошадь
?	?	?
нарэшце	наконец	наконец
яна	она	она
яна	уснула	уснула
.	.	.
з	с	с
карты	карты	карты
свету	мира	мира
.	.	.
пурысты	пуристы	пуристы
павінны	должны	должны
памерці	умереть	умереть
.	.	.
.	.	.
трымаць	держать	держать
у	в	в
традыцыі	традиции	традиции
.	.	.
.	.	.
з	с	с
маім	моим	моим
вокам	глазом	глазом
.	.	.
б	бы	бы
я	я	я
я	я	я
не	не	не
не	не	не
ішоў	шёл	шёл
па	по	по
вуліцы	улице	улице
ў	в	в
той	тот	тот
дзень	день	день
,	,	,
,	,	,
,	,	,
я	я	я
я	я	я
б	бы	бы
,	,	,
,	,	,
,	,	,
а	а	а
,	,	,
,	,	,
,	,	,
ніколі	никогда	никогда
б	бы	бы
не	не	не
не	не	не
лотас	лотос	лотос
,	,	,
,	,	,
ў	в	в
,	,	,
,	,	,
ніколі	никогда	никогда
не	не	не
памрэ	умрёт	умрёт
.	.	.
я	я	я
джаз	джаз	джаз
.	.	.
!	!	!
я	я	я
,	,	,
што	что	что
ён	он	он
ніколі	никогда	никогда
не	не	не
.	.	.
ён	он	он
задаў	задал	задал
мне	мне	мне
пытанне	вопрос	вопрос
.	.	.
задала	задала	задала
мне	мне	мне
пытанне	вопрос	вопрос
.	.	.
чым	чем	чем
ад	от	от
горада	города	города
?	?	?
зараз	сейчас	сейчас
хатніх	домашних	домашних
,	,	,
але	но	но
ён	он	он
трымаў	держал	держал
сабаку	собаку	собаку
.	.	.
не	не	не
змаглі	смогли	смогли
прыняць	принять	принять
асаблівыя	особые	особые
людзей	людей	людей
.	.	.
ніколі	никогда	никогда
не	не	не
позна	поздно	поздно
.	.	.
мудрасць	мудрость	мудрость
гэта	это	это
праклён	проклятие	проклятие
,	,	,
,	,	,
калі	когда	когда
яна	она	она
яна	ничего	ничего
не	не	не
,	,	,
,	,	,
хто	кто	кто
.	.	.
google	google	google
вас	вас	вас
галаву	голову	голову
ўверх	вверх	вверх
!	!	!
таму	потому	потому
што	что	что
—	—	—
мова	язык	язык
цікава	интересно	интересно
.	.	.
яўляецца	воскресенье	воскресенье
днём	днём	днём
днём	недели	недели
тыдня	?	?
,	,	,
,	,	,
,	,	,
,	,	,
,	,	,
,	,	,
як	как	как
ты	ты	ты
,	,	,
,	,	,
,	,	,
што	что	что
цябе	тебя	тебя
?	?	?
мяне	меня	меня
.	.	.
мужа	мужа	мужа
.	.	.
стол	стол	стол
.	.	.
мой	мой	мой
бацька	отец	отец
каву	кофе	кофе
.	.	.
ён	он	он
работу	работу	работу
,	,	,
але	но	но
яго	его	его
забралі	забрали	забрали
ў	в	в
армію	армию	армию
.	.	.
дайце	дайте	дайте
мне	мне	мне
варэння	варенья	варенья
.	.	.
ён	он	он
блакітных	голубых	голубых
.	.	.
мы	мы	мы
пошукі	все	все
на	на	на
пошукі	поиски	поиски
.	.	.
быў	был	был
дзень	день	день
майго	моей	моей
жыцця	жизни	жизни
.	.	.
ён	он	он
спыніўся	остановился	остановился
я	я	я
вядомы	известный	известный
.	.	.
цяжка	трудно	трудно
скардзіцца	жаловаться	жаловаться
на	на	на
такіх	таких	таких
людзей	людей	людей
.	.	.
газеты	газеты	газеты
перад	перед	перед
снеданнем	завтраком	завтраком
.	.	.
ўзрост	возраст	возраст
.	.	.
я	я	я
напішу	напишу	напишу
заўтра	завтра	завтра
.	.	.
ты	ты	ты
заўсёды	всегда	всегда
у	в	в
чамусьці	почему-то	почему-то
шмат	много	много
міліцыі	милиции	милиции
.	.	.
табе	тебе	тебе
спяваць	петь	петь
?	?	?
юрыст	юрист	юрист
.	.	.
падарожжа	путешествие	путешествие
ў	в	в
тысячу	тысячу	тысячу
з	с	с
аднаго	одного	одного
.	.	.
я	я	я
не	не	не
,	,	,
што	что	что
.	.	.
джон	джон	джон
учора	вчера	вчера
прыехаў	приехал	приехал
у	в	в
японію	японию	японию
.	.	.
ён	он	он
ён	ничего	ничего
не	не	не
.	.	.
бы	бы	бы
бы	бы	бы
не	не	не
ты	ты	ты
,	,	,
ён	он	он
быў	был	был
бы	бы	бы
бы	бы	бы
яшчэ	ещё	ещё
.	.	.
я	я	я
кавун	арбуз	арбуз
.	.	.
гэтага	этого	этого
нават	даже	даже
свой	свой	свой
,	,	,
і	и	и
старонка	страница	страница
«	«	«
«	новости	новости
»	»	»
!	!	!
!	как	как
вы	вы	вы
вы	себе	себе
!	!	!
,	,	,
вы	вы	вы
сумленны	честный	честный
чалавек	человек	человек
.	.	.
ты	ты	ты
заўсёды	всегда	всегда
’	пьёшь	пьёшь
на	кофе	кофе
на	на	на
сняданак	?	?
я	я	я
зусім	совсем	совсем
ў	в	в
веру	любовь	любовь
з	с	с
погляду	первого	первого
погляду	взгляда	взгляда
.	.	.
ты	ты	ты
на	на	на
скрыпцы	скрипке	скрипке
?	?	?
чаму	почему	почему
ты	ты	ты
.	.	.
я	я	я
зноў	снова	снова
зноў	снова	снова
і	и	и
зноў	снова	снова
зноў	снова	снова
над	над	над
гэтым	этим	этим
.	.	.
дзень	день	день
.	.	.
правах	правах	правах
.	.	.
ніхто	никто	никто
не	не	не
.	.	.
кот	кот	кот
ці	или	или
сабака	собака	собака
?	?	?
папулярная	довольно	довольно
ў	в	в
кітаі	китае	китае
.	.	.
неба	небо	небо
!	!	!
дзяўчынкі	все	все
аднакласнікі	одноклассники	одноклассники
.	.	.
асабіста	лично	лично
я	я	я
ніколі	никогда	никогда
не	не	не
.	.	.
у	в	в
свеце	мире	мире
няшмат	немного	немного
краін	стран	стран
,	,	,
.	.	.
магчымасць	возможность	возможность
паехаць	поехать	поехать
за	за	за
.	.	.
імя	имя	имя
.	.	.
праграма	эта	эта
праграма	программа	программа
проста	просто	просто
батарэю	батарею	батарею
.	.	.
адна	одна	одна
жанчына	женщина	женщина
напісала	написала	написала
30	30	30
кніг	книг	книг
пра	о	о
,	,	,
,	,	,
як	как	как
шчаслівай	счастливой	счастливой
,	,	,
,	,	,
а	а	а
шчаслівай	потом	потом
пакончыла	покончила	покончила
з	с	с
сабой	собой	собой
.	.	.
я	я	я
ў	в	в
цябе	тебя	тебя
.	.	.
валасы	свои	свои
валасы	волосы	волосы
ў	в	в
.	.	.
,	,	,
,	,	,
мадам	мадам	мадам
,	,	,
,	,	,
!	!	!
парнаграфія	детская	детская
парнаграфія	порнография	порнография
ў	в	в
большасці	большинстве	большинстве
краін	стран	стран
,	,	,
,	,	,
але	но	но
хоча	хочет	хочет
,	,	,
,	,	,
каб	чтобы	чтобы
я	я	я
пра	о	о
.	.	.
добра	хорошо	хорошо
,	,	,
не	не	не
!	!	!
французская	французский	французский
мова	язык	язык
ўжо	уже	уже
не	не	не
так	так	так
ў	в	в
свеце	мире	мире
,	,	,
як	как	как
некалькі	несколько	несколько
стагоддзяў	веков	веков
назад	назад	назад
.	.	.
